id,room_id,body,sender_id,sent_at,deleted
11206,3362,Hi Ellen I am from United States and I think it is cool that you live in Sweden,17456,2015-09-17 15:29:57.649615+00,f
11207,3356,"Hi my name is Macy and I am 13 years old. Are you from Washington I looked up Omak and it is really pretty. I live in Oklahoma. Have you ever been there. Do you have any pets? I have five dogs, three cats, forty chickens, and three rabbits. Do you have any brothers or sisters? I have two sisters.",22817,2015-09-17 15:30:34.277793+00,f
11208,3369,Hey! where are you from?,16326,2015-09-17 15:37:58.80335+00,f
11209,3368,Mi yama osmar como se yama usted,19762,2015-09-17 15:38:07.438382+00,f
11210,3366,"Hey , I'm druid . I'm from Oklahoma and my hobby's include riding horses ,   going to rodeos, going to carnivals with my friends and I actually play basket ball at my school. what about you were are you from and hat do you like to do for fun.",22827,2015-09-17 15:39:37.622825+00,f
11211,3351,Hello Sebastian,22793,2015-09-17 15:39:49.025622+00,f
11212,2530,How are you?,19243,2015-09-17 15:40:02.488081+00,f
11213,2610,hi,19352,2015-09-17 15:42:42.784323+00,f
11214,3370,Hey! Where are you from?,20437,2015-09-17 15:43:40.938682+00,f
11215,2448,In your city  what kind of plants and animals are there and what alternative energy sources could be used in your city?,20452,2015-09-17 15:43:51.750125+00,f
11218,2448,The hobbies I like to do is play basketball,20452,2015-09-17 15:44:51.022276+00,f
11219,2171,first where are you from?,16322,2015-09-17 15:45:03.382023+00,f
11220,3372,hi,23876,2015-09-17 15:50:53.257747+00,f
11221,3029,"Patrick
please",16314,2015-09-17 15:51:23.182456+00,f
11222,3373,Hi,19038,2015-09-17 15:51:33.372507+00,f
10921,3223,"In America we very much cherish one's right to tell someone to, pardon my language, fuck off. It can be seen as arrogant, and unfortunately many Americans are ignorant, but there is also an important lesson behind not letting other people decide your life.",24736,2015-09-16 22:24:35.749+00,t
11223,2968,Hey nice to meet you too. It's going good. I live in Denmark. How old are you? What's you favorite food?,16386,2015-09-17 16:02:59.936373+00,f
11224,3374,"Hi! My name is Marie (24). I hope you would like to have a penfriend. I have to improve my English skills, so I've joined this site. 
How are you? Who are you? 
I study biotechnology and engineering in Budapest, Hungary. I have a Bachelor degree and I am a Msc student now. 
Please let me know if you want to be my penfriend, then we can xchange some letters. 
I'm looking forward to your letter.
All the best, 
Marie",24201,2015-09-17 16:05:26.600397+00,f
11225,2731,were are you from?,22651,2015-09-17 16:08:24.14159+00,f
11226,3376,where are u from im from oklahoma,22649,2015-09-17 16:10:32.433925+00,f
11227,2727,hi how many pen pals do you have,22651,2015-09-17 16:11:55.785215+00,f
11079,3301,Hi I'm Nadia I'm 10 and I love football,24489,2015-09-17 13:03:51.411+00,t
11228,3301,Hi I'm Nadia I love football and I love basketball I'm 10,24489,2015-09-17 16:17:01.448556+00,f
11229,3307,Hi,24487,2015-09-17 16:17:02.404+00,t
11230,3307,boy herehello my name is do the same to me right to me or you or Siri read back by hi sorry I didn't get your name my name is Diane,24487,2015-09-17 16:18:21.865+00,t
11231,3381,"Hy! 
My name is Ákos. 
I'm from Hungary. 
Where are you from?",23728,2015-09-17 16:18:55.493964+00,f
11232,3307,no bro your girls,24487,2015-09-17 16:19:34.585+00,t
11233,2299,"Dear Livi,
How are you? Next week I am going to be very busy because on Tuesday we have picture day where we take a school picture and Individual picture. On Wednesday we are going to do a bakesale and auction for Immigrants coming to Europe. On Thursday we are going to A trip in a place called Yelling. How old are you? What school do you go to? I really enjoy your classes and I also LOVE school very much! My name is pronounced Rayen. You are also my FRIEND! Sincerely Rayen!",19646,2015-09-17 16:21:06.224814+00,f
11234,3383,"Hi, Jolynne",18146,2015-09-17 16:21:50.390613+00,f
11235,1755,"I have gone to Italia , my family and I went this summer. 
I want to go to Paris ,France with my mom. 
Yes I did!",19360,2015-09-17 16:22:13.493286+00,f
11236,3307,hi music can hello here sorryI'm back still be able to do this again Newark to Bushnell the pen pal numbercall you take pictures on a pen pal for senior trip seeing you tonight in the picture of me,24487,2015-09-17 16:22:41.193026+00,f
11237,3384,hey,19112,2015-09-17 16:24:48.693648+00,f
11238,2846,my favorite candy is hershy,20513,2015-09-17 16:25:13.089281+00,f
11239,1341,Hallo? what's that m an,16516,2015-09-17 16:25:49.019083+00,f
11240,1514,"Pizza, yours",16516,2015-09-17 16:26:09.194664+00,f
11241,1516,"I do soccer, basketball, track and I think I might be doing softball. But idk just yet. And I don't think we're suppose to tell u that information where were from. Sorry",16504,2015-09-17 16:26:32.363467+00,f
11242,3386,hey hows ms sonaras class going?,19115,2015-09-17 16:26:39.679478+00,f
11243,3388,hey,19115,2015-09-17 16:26:56.717916+00,f
11244,2846,send me a video,20513,2015-09-17 16:26:57.959081+00,f
11245,3387,where do you live,20513,2015-09-17 16:27:59.398145+00,f
11247,1881,how old are you,20507,2015-09-17 16:28:24.868198+00,f
11248,3390,Where  are you from,22724,2015-09-17 16:29:36.306073+00,f
11249,3389,Where are you from I'm from the United States,22717,2015-09-17 16:29:46.126348+00,f
11250,3393,How old are you,22726,2015-09-17 16:29:50.732901+00,f
11217,3243,Hi Nicolas! Where are you from?,24530,2015-09-17 15:44:49.775+00,t
11216,3371,Hey Vanessa! Where are you from?!,24530,2015-09-17 15:44:32.109+00,t
11246,2847,i am a girl   i like  to play hocky,20510,2015-09-17 16:28:17.903+00,t
11251,3394,Hi where are you from,22725,2015-09-17 16:30:04.825475+00,f
11252,3393,We're are you from,22726,2015-09-17 16:30:05.969163+00,f
11253,3391,What country do you live in,22729,2015-09-17 16:30:16.636049+00,f
11254,3391,I live in lane,22729,2015-09-17 16:30:28.586367+00,f
11255,3395,Where are you from,22720,2015-09-17 16:30:41.975297+00,f
11256,3397,Where are you from,22723,2015-09-17 16:30:43.930464+00,f
11258,3390,My name is Bryson,22724,2015-09-17 16:30:55.604926+00,f
11259,3398,Hi we're do you live,22706,2015-09-17 16:31:11.842878+00,f
11257,3396,What forest?,22707,2015-09-17 16:30:52.142+00,t
11260,3396,Hi(:,22707,2015-09-17 16:32:05.768861+00,f
11261,3399,What country do you live in and are you a girl or a boy,22714,2015-09-17 16:32:07.767457+00,f
11262,2748,My friends want to know if you got any siblings ...,22728,2015-09-17 16:32:46.241533+00,f
11263,3400,We're are you from I'm from Oklahoma do you have any siblings I have three brothers,22711,2015-09-17 16:32:48.643286+00,f
11264,2744,I am from Montana and I am 11 years old but I live in Oklahoma are u a boy or girl,22716,2015-09-17 16:33:06.557991+00,f
11265,3401,What scool do u go to,22718,2015-09-17 16:33:11.332636+00,f
11266,2749,What's the coolest thing abut fashion that you like.,22727,2015-09-17 16:33:13.756903+00,f
11267,3396,Do you play football,22707,2015-09-17 16:33:19.842695+00,f
11268,2216,hey,20513,2015-09-17 16:33:24.366007+00,f
11269,3389,Oklahoma,22717,2015-09-17 16:33:26.229481+00,f
11270,2830,Wow that is so cool because I am 8 in 4 grade also but I live in darling ms. marnie you are the first friend that I have never seen thanks for being my friend,20498,2015-09-17 16:33:42.769032+00,f
11271,3401,And what town do u live in,22718,2015-09-17 16:33:59.836659+00,f
11272,3394,I'm from Oklahoma in the United States of america,22725,2015-09-17 16:34:11.644212+00,f
11274,3403,"Hi Bobby , 
Where are you from? what do you enjoy doing",22715,2015-09-17 16:34:12.475373+00,f
11275,2748,They also want to know if you know  pewdiepie,22728,2015-09-17 16:34:38.430536+00,f
11273,3392,Are in to football,22719,2015-09-17 16:34:11.811+00,t
11276,3392,Are you in to football,22719,2015-09-17 16:35:06.828122+00,f
11277,2743,Who are your friends and what's your fav sport !,22728,2015-09-17 16:35:12.008395+00,f
11278,3391,Do you like games and if you do what's your game name my game name is way123,22729,2015-09-17 16:35:16.07184+00,f
11279,3402,Hey Antonia do you like sports and I live in United States of america and are you a boy or a girl.,22730,2015-09-17 16:35:48.667089+00,f
11280,2748,Who are your friends and what's your fav sport !,22728,2015-09-17 16:36:13.592287+00,f
11281,2847,were is  ottawa   because  am from  missippi,20510,2015-09-17 16:36:50.515845+00,f
11282,2847,i like to dance  and sing,20510,2015-09-17 16:37:18.459042+00,f
11283,3405,"Hey David, Spencer here. Just dropping in to say Hello! So hello! How are you? 
RSVP
~Spencer",19328,2015-09-17 16:37:26.833858+00,f
11284,2846,where are you,20513,2015-09-17 16:37:59.783082+00,f
11285,2847,do you sing and dance  like   me becase,20510,2015-09-17 16:38:50.682072+00,f
11286,2445,i know right?,19331,2015-09-17 16:40:11.267846+00,f
11287,2445,what state  do you live in?,19331,2015-09-17 16:40:38.987299+00,f
11288,3387,where are you,20513,2015-09-17 16:41:35.514766+00,f
11289,2847,do you now  the song  hit the qoun     and trap  queen,20510,2015-09-17 16:42:19.633154+00,f
11290,2847,how  old  are you     because  i am 11 years,20510,2015-09-17 16:45:37.688828+00,f
11291,3407,"Hi, 
I was wondering if your students spoke Spanish?  My students are in their second year of Spanish and I was hoping that they could practice their Spanish skills.  We also study culture and history.",24400,2015-09-17 16:49:42.430608+00,f
11292,2064,"Mississippi  is wonderful and you know what it even has incredible pizza and chucky cheese.
 I am in 4th grade.
 I do not know the game called Roblox.",20516,2015-09-17 16:57:08.351784+00,f
11293,3408,"Hello,my name is Cindy and you ?",23972,2015-09-17 16:57:18.856432+00,f
11294,2578,"it is not my birthday yet ,but it will be in 3 months.my sport is football and i am a famous      football player.i love penpal",20627,2015-09-17 16:59:52.301393+00,f
11295,3410,Hi.,18768,2015-09-17 17:03:21.476757+00,f
11296,2302,my number is 6627019814,20627,2015-09-17 17:05:02.023157+00,f
11297,3351,"Answer this a.     Name

b.    City of origin

c.     Age

d.    Sex

e.     What he/she likes

f.     What he/she dislikes",24398,2015-09-17 17:10:10.931044+00,f
11298,3351,Pls,24398,2015-09-17 17:10:17.212285+00,f
11299,3385,"I actually visited Paris back in 2014! I went to a lot of Cathedrals and I went to the top of the Eiffel Tower. I went to The Louvre and took hundreds of photos and of course seen Mona Lisa. The Crepes are amazing! I want to go back actually because I only stayed there for a week and than I went to London, which is absolutely awesome as well. Have you been to London? Or have you been to any where in the U.S.A?",18991,2015-09-17 17:28:27.12329+00,f
11300,3411,HI Teresa!  I am Laura Martinez from Monterrey Mexico.!   I am also a High School teacher  in the computer science department.! The class my students are taking this semester is  Computational Thinking!!  I Think your students and mine will have a great experience,3327,2015-09-17 17:30:35.601986+00,f
11301,2916,hi.,19471,2015-09-17 17:36:39.329418+00,f
11302,3412,Hi how are you?,19476,2015-09-17 17:38:05.500731+00,f
11303,2573,Hi,19476,2015-09-17 17:38:26.926001+00,f
11304,3412,were are you from?,19476,2015-09-17 17:39:35.057111+00,f
11305,2916,How are you today?And what is like where you live?,19471,2015-09-17 17:39:42.217918+00,f
11306,2573,Were are you from?,19476,2015-09-17 17:40:11.384353+00,f
11307,2729,Hi my name is Lor'Desha (Lor-De-sha).I am 12 I am in 7th grade. I live in Evansville Indiana I have one sister one step brother and 2 step sisters.My favorite thing to do is dance and play volleyball and cheering I'm in the student council at my school also I love to spend time with my family and friends!!! :),20984,2015-09-17 17:42:11.009589+00,f
11308,2573,Is it fun were you live?,19476,2015-09-17 17:42:32.950671+00,f
11309,2916,sorry to ask you something again but where on earth are you from?,19471,2015-09-17 17:43:38.95085+00,f
11310,2183,"Elizabethtown, Nc 

And you?",20875,2015-09-17 17:44:08.649248+00,f
11311,2916,"whats your favorite animal, or favorite color, favorite singer.",19471,2015-09-17 17:47:45.848552+00,f
11312,2573,sorry to ask you  something again but were on earth are you from?,19476,2015-09-17 17:47:56.653757+00,f
11313,3412,Is  it fun were you live?,19476,2015-09-17 17:49:41.235192+00,f
11314,3412,sorry to ask you something again but were in earth are you from?,19476,2015-09-17 18:05:03.3122+00,f
11315,2916,What is your favorite school subject?Mine 2 are recess and lunch 1 recess becuse you get to play.2  lunch becuse you get to eat.,19471,2015-09-17 18:05:51.840144+00,f
11317,1740,"Hello, I am fine, how are you?",18779,2015-09-17 18:17:41.403649+00,f
11318,3314,Hi gril,24696,2015-09-17 18:17:41.516+00,t
11319,3314,I mean girl,24696,2015-09-17 18:18:05.783+00,t
11320,2023,"I like to think of myself as one of the Golden State Warriors. Their my 2nd Favorite basketball team. But, in real life I am on a team called the Red team. We win EVERY game. We have NEVER lost. I'm AWESOME!",20979,2015-09-17 18:18:49.046922+00,f
11321,2873,ohio is waly fun,21371,2015-09-17 18:18:49.187+00,t
11322,3244,you to sydney  in i now we will become grate friends,17238,2015-09-17 18:20:19.297001+00,f
11323,2873,no i have a dog,21371,2015-09-17 18:20:22.330234+00,f
11324,2873,and how is California,21371,2015-09-17 18:21:45.357573+00,f
11325,3415,Hey my name is Keisha what school u go to,24695,2015-09-17 18:35:32.486505+00,f
11326,3230,Im awake r u and if so do u have any questions about california,24064,2015-09-17 18:35:37.243608+00,f
11327,3305,This Keisha that go to yo school layleiona,24695,2015-09-17 18:35:41.68132+00,f
11328,3229,Hey r u there  um do u have any questions,24064,2015-09-17 18:36:15.480178+00,f
11316,3413,Hi😋😋😋😋😋,24696,2015-09-17 18:15:15.965+00,t
11329,2318,That sounds awesome. Have you ever been to Iowa?,19199,2015-09-17 18:47:57.377346+00,f
11330,2988,hola,20557,2015-09-17 18:58:30.288042+00,f
11331,2696,Some of my hobbys are roller bladding,20545,2015-09-17 19:02:36.94772+00,f
