id,name,code,teacher_id,description,course_id,skill,country,state,target_start_date,points
7568,Elmhurst's Prairie class,41zjvf,113715,"My students are preschool age( 2-4years) , at a Reggio Emilia philosophy school located in Elmhurst, Il, USA. My students have begun their discovery on the country of Scotland, by participating on hands on activities such as creating an early childhood version of the Highland Games, building rendition of castles after looking at photographs from Scotland. Using various materials to create the national flower, and creating their own tartans. We will continue our lesson on Scotland, by welcoming guest into or school from the local community, such as Highland dancers and professional bagpipers.  We are looking to connect with other early childhood schools in Scotland, so my students can view the current daily life of Scotland.",11,Beginner,United States,IL,2016-11-07,0
7569,"",uf9zb8,113733,"",14,Intermediate,United States,OH,2016-11-07,0
7578,Mrs. Colwell 2016,1wtluy,1232,We are classes of 6th Graders from a rural village in New York in the USA.,11,Intermediate,United States,NY,2016-11-07,0
7570,7U,k29r3p,105462,Danish secondary school. 12-13 yo. normal public school. variety of nationalities.,15,Intermediate,Denmark,Capital Region of Denmark,2016-11-07,0
7571,"",txvrtq,113771,"",20,Intermediate,Kenya,Nairobi County,2016-11-07,0
7579,"",9vs6c3,113715,"",11,Intermediate,United States,IL,2016-11-07,0
7572,Eight grade/ seventh,nkcdgn,88221,"",14,Intermediate,United States,GA,2016-11-07,0
7573,"",j4fh09,113840,"",20,Intermediate,United States,GA,2016-11-07,0
7574,Mrs. Braxton's Brain Gang,adzwte,112523,"The class is comprised of 22 students in Baltimore City.  These students are engaged in the P.R.I.D.E. program are in the process of learning how to overcome academic and environmental barriers while in middle school.  Our students desire to not only impact the communities in which they live but they world-wide community as well.  Currently we are engaged in activities that promote community and the arts through academics.  We hope to be able to engage with students in different parts of the world and learn how to improve our ways of communicating in reference to events that impact us globally.  Our class meets daily for English Language Arts and World Geography it is our hope that through this course we can begin to change the world.  Our students participating in this program are in the 6th, 7th, and 8th grade.  Each student has as I.E.P. and is currently working towards excelling in their own academic path.  They are very excited to be able to have the opportunity to be able to learn and share with new learners.",20,Intermediate,United States,MD,2016-11-07,0
7575,"",pwfpzb,113237,"",20,Intermediate,United States,CA,2016-11-07,0
7576,"",lk8nnp,113902,"",20,Intermediate,United States,IL,2016-11-07,0
7580,ABC Leaders,po96kx,113951,"4th grade students participating in a service learning club to discover new cultures, collaborate on online projects, and teach what they've learned to our school.",11,Beginner,United States,MO,2016-11-07,0
7581,7.c,r726hs,112317,The students live in Odense. They are 13 years of age. Very curious and with a good sense of humor.,11,Intermediate,Denmark,Region Syddanmark,2016-11-07,0
7582,"",l92sse,114045,"",11,Intermediate,United States,CA,2016-11-07,0
7583,"",ko7w0c,114051,"",15,Intermediate,United States,FL,2016-11-07,0
7584,AVID OKEECHOBEE,l0po8u,114051,9th grade students/ Advancement Via Individual Determination. These Students must take one advanced course and carry a minimum GPA. Great Students,11,Intermediate,United States,FL,2016-11-07,0
7585,"",lgc8x5,114055,"",15,Intermediate,United States,LA,2016-11-07,0
7590,8a Dysjaland school,b3dwms,114164,"",20,Intermediate,Norway,Rogaland,2016-11-07,0
7588,7V,4sjq1k,105462,public school in Denmark,15,Intermediate,Denmark,Capital Region of Denmark,2016-11-07,0
7586,Room 7,n1sih4,114054,Grade 3 and Grade 4,20,Intermediate,Canada,ON,2016-11-07,0
7592,"Loftus ""A"" Day",tmuhq8,109540,English 8,11,Beginner,United States,VA,2016-11-07,0
7594,"",s08lsd,114282,"",14,Intermediate,United States,TX,2016-11-07,0
7593,"Loftus ""B"" Day",of18mh,109540,English 8,11,Beginner,United States,VA,2016-11-07,0
7595,NYSSD 5th,mphk30,93011,"We are a 5th grade  class at the NY state school for the Deaf. We have a budget here and would have to put this on our wish list to pay for it, which I will this year coming, 2017. I really love this program and so do my students. We would really like to continue.",20,Intermediate,United States,NY,2016-11-07,0
7596,Intro to Computers,ux06p3,41,Middle School Computer Elective,11,Intermediate,United States,OK,2016-11-07,0
7597,Tech 6B 16/17,43js1w,21472,"",12,Intermediate,United States,WA,2016-11-07,0
7598,7 Bove,20j49x,94301,"",15,Intermediate,United States,CT,2016-11-07,0
7599,5th RTI,pibxov,84855,Gifted and Talented students-5th grade,11,Intermediate,United States,TX,2016-11-07,0
7600,8 Bove,h5h74y,94301,"",15,Intermediate,United States,CT,2016-11-07,0
7738,Chenault Leaders,7d2v9a,101544,"",20,Intermediate,United States,KY,2016-11-21,0
8354,Period 6 Español 3,s2gtro,123662,Level 3 Spanish class,11,Intermediate,United States,NE,2017-01-09,0
7632,ELA Intervention,ik5xq2,113693,This class is comprised of students who receive extra ELA time to strengthen reading and writing abilities.,14,Intermediate,United States,MA,2016-11-07,0
4868,1 Bachillerato,kpehsq,54998,"They are a group of 25 students with artistic interests. They are studying at an Arts school in the city of Burgos, in the north of Spain.",1,Intermediate,Spain,CL,2016-02-21,0
7601,7th Grade Pd. 1,k8tj7k,114391,"We are a class of 24 seventh grade students from Easton, MD. We come from a town in a rural community, but our class has many culturally, linguistically, and racially diverse students.",11,Intermediate,United States,MD,2016-11-07,0
7642,Read180,6b3wjz,115222,"",11,Intermediate,United States,IA,2016-12-05,0
7640,Advisory,ud0aq0,115207,My class is a 6th grade advisory class where we learn about social-emotional learning and important global issues.,20,Intermediate,United States,CA,2016-11-07,0
7612,"",e1pgta,92453,"",20,Intermediate,China,Zhejiang,2016-11-22,0
7605,Cannon School French Class,ig0ath,113610,Juniors and Seniors in advanced French and global studies,11,Intermediate,United States,NC,2016-11-07,0
7734,7th Period,aluaq8,86942,Social Studies,14,Intermediate,United States,SC,2016-12-05,25
7606,Writing - Pen Pals,bxx73w,114526,"My class is my son, whom I  home school.",15,Intermediate,United States,IN,2016-11-07,0
7602,7th Grade Pd. 3,82kta1,114391,"We are a class of 24 seventh grade students from Easton, MD. We come from a town in a rural community, but our class has many culturally, linguistically, and racially diverse students.",11,Intermediate,United States,MD,2016-11-07,0
7634,"",0amgwb,106967,"",20,Intermediate,Spain,CL,2016-11-07,0
7608,German Culture Club,zr5mzb,114535,German,11,Intermediate,United States,NY,2016-11-07,0
7609,"",rwcl11,84169,"",20,Intermediate,United States,WA,2016-11-07,0
7621,Social Studies Term 2,erz8nz,66112,"",14,Intermediate,United States,PA,2016-11-07,0
7610,Afterschool,xp3kpb,84169,"",20,Intermediate,United States,WA,2016-11-07,0
7630,HMS Vikings,y9pmy4,30124,This is a creative writing class of 30 7th grade students.,11,Intermediate,United States,MI,2016-11-07,0
7631,West Geography,e3h3l7,115068,"We are an alternative high school geography class from Charlottesville, Virginia.",11,Intermediate,United States,VA,2016-11-07,0
7613,Service Learning B,tocfyn,114552,Civics and Service Course,15,Intermediate,United States,MI,2016-11-07,0
7495,J2C5C6,04rs1h,92453,ESL students in Grade 8 at Hangzhou Foreign Language School in China.,20,Beginner,China,Zhejiang,2016-11-21,0
7614,"",6xgq2s,114557,"",11,Intermediate,United States,GA,2016-11-07,0
7623,"",t2sh66,114779,"",11,Intermediate,Turkey,Adana,2016-11-07,0
7637,"",dmha7f,115019,"",15,Beginner,United States,MO,2016-11-07,0
7622,Ms. Thomason's 4th Grade,7uussj,114739,"We are a 4th grade class of 21 students in Northern Minnesota.  We enjoy project based learning, using technology, and current events to make learning fantastically fun and meaningful.",20,Intermediate,United States,MN,2016-11-07,0
7683,11-D,spn4jp,43580,Motivated students,20,Intermediate,Turkey,İstanbul,2016-11-07,0
7620,Mrs. Snell's 4th Grade,98zms6,114337,"We are a class of 31 students at a public school in Pueblo, CO.  Our school is located in a rural area, so many of our students have families involved in farming and ranching.  

We have a class made up of both boys and girls with many different interests.  We have boys involved in our school football team and girls involved in various sports such as dance, gymnastics, soccer, and basketball.  Many of our students also enjoy hunting for deer, elk, and antelope in the Colorado Rocky Mountains.",11,Intermediate,United States,CO,2016-11-07,0
7587,IB English B,1hsmv8,114065,"We are a Grade 11 and Grade 12 International Baccalaureate (IB) English B (English as a second language) class in Dongguan, China.",15,Advanced,China,Guangdong,2016-11-07,50
7611,Afterschool,mqm2cn,114539,"",20,Intermediate,United States,WA,2016-11-07,0
7624,4th Period,ydo0dt,111751,7th Grade,11,Beginner,United States,SC,2016-11-07,0
7625,Alexander-7/8,c13puk,114862,Grade7/8 English class,11,Intermediate,United States,KY,2016-11-07,0
7685,"",cl6mm7,116340,"",11,Intermediate,Bulgaria,Vratza,2016-11-07,0
7628,"",phxsej,115017,"",11,Intermediate,United States,TX,2016-12-05,0
7629,Club Tiger,poteue,115019,"We are a after school class, who want to experience how life is around the world.",12,Beginner,United States,MO,2016-11-07,0
7633,6Z,kojywy,115150,"",11,Intermediate,Canada,SK,2016-11-07,0
7635,English II Period 3,dx9z58,115158,Sophomore English - class of 29,12,Intermediate,United States,WA,2016-11-07,0
7636,"",8edrnr,115162,"",11,Intermediate,United States,KY,2016-11-07,0
7639,"",ycxp7l,115163,"",11,Intermediate,United States,IA,2016-11-07,0
7638,English II Period 4,54dou6,115158,Sophomore English - 32 Students,14,Intermediate,United States,WA,2016-11-07,0
7627,Tyler 16-17,2bnmr1,94511,We have 32 students in our class with very vibrant personalities.,12,Beginner,United States,CO,2016-11-07,0
7641,"",grwabn,115215,"",11,Intermediate,United States,DE,2016-11-07,0
7736,6th Period,vdqdem,86942,Social Studies,14,Intermediate,United States,SC,2016-12-05,25
7607,Downey ELA 6th Grade,hh1wp6,114534,"We are a class of 9 6th grade students in Austin, TX USA",11,Beginner,United States,TX,2016-11-07,0
7603,7th Grade Pd. 5,o68fd6,114391,"We are a class of 19 seventh grade students from Easton, MD. We come from a town in a rural community, but our class has many culturally, linguistically, and racially diverse students.",11,Intermediate,United States,MD,2016-11-07,0
7739,"",wny14j,117005,"",20,Intermediate,Spain,CT,2016-11-21,0
7741,RTI,4m971t,96669,This is our second session of PenPal Schools. We really enjoyed learning about protecting our Earth and discussing it with our pen pals.,11,Intermediate,United States,IL,2016-11-21,0
7643,"Live, Love, Laugh, Learn, Leave a Legacy",a2451j,115228,"We are a group of grade four students.  We study half the day in French and the other half in English.  We are a diverse group of children.  Some of us were born in Canada, while others were born outside of Canada.  We are learning to be mindful individuals.  We want to make a difference in the world and know that we must first be the change we want to see in others.  We are excited about the opportunity to meet other children with whom we can learn from and share experiences with.",20,Beginner,Canada,ON,2016-11-21,0
7644,Current Events Q2 16-17,tbltiq,43972,6th grade current events class.,14,Beginner,United States,MI,2016-11-07,0
7626,Humanities,g92whl,97317,"This class is a 6th Grade Humanities class that meets once per week.  In this class, students are learning to become more globally aware, including learning the Spanish language and learning about the cultures of different countries.  In addition, students are learning about personal finance.",20,Intermediate,United States,KY,2016-11-21,0
7645,Computer Applications - 2,ih539s,84099,"",15,Intermediate,United States,IA,2016-11-07,0
7646,"",u4wn70,115315,"",20,Intermediate,United States,MD,2016-11-07,0
7665,Ridge-Brook Elementary,ogoit0,116025,"",11,Intermediate,United States,OH,2016-11-07,0
7681,Mrs. Garmyn's 3rd Grade Class,m5mr1k,116245,We are an excited group of learners looking to enhance our educational experiences!,20,Beginner,United States,MI,2016-11-21,0
7658,Ms Deese's Super Friends,a0qvrj,115797,I teach a small group that focuses on social skills and writing skills.  They are 3rd grade students.,20,Beginner,United States,NC,2016-11-07,0
7669,Mr. Thyre,6yzfye,116171,Spanish 1: Introductory Spanish Class,11,Intermediate,United States,CO,2016-11-07,0
7659,"",j2hkjx,105666,"",11,Advanced,United States,PA,2016-11-07,0
7648,Senior English #2,2j2lkx,108327,"",20,Intermediate,United States,IA,2016-11-07,0
6720,Miss Smith's World Explorers,elr9x5,92467,We are a small village primary school in the North-East of England. There are twenty pupils in our class and all the children are aged either nine or ten.,11,Intermediate,United Kingdom,England,2016-11-07,0
7647,Ms. Dhiaa's Second Grade,pod5e6,115317,My class loves to learn about the world around them! We are excited to learn about other cultures through communicating with pen pals.,14,Intermediate,United States,NC,2016-11-07,0
7649,Senior English # 3,mfu0b0,108327,"",20,Advanced,United States,IA,2016-11-07,0
7652,Boston Latin Academy Book Club,9m6fdz,115361,We are a book club comprised of students ranging from grades 7-12,11,Intermediate,United States,MA,2016-11-07,0
7660,Barton 2,4raalm,86106,Missing Students,20,Intermediate,United States,NC,2016-11-07,0
7661,"",7neem0,115979,"",11,Intermediate,United States,CA,2016-11-07,0
7653,Immacolata IV,aacgoh,115444,"The class is composed of 21 students, very smart and noisy!!!",11,Intermediate,Italy,Lazio,2016-11-07,0
7654,Kopetsky's Ko-Dependents!,05hpcl,115601,A rag tag group of young people... who are pretty cool and involved in our reading is thinking course!,11,Intermediate,Canada,MB,2016-11-07,0
7326,Fuqua MS Tech,1k1bpr,67121,"We are a combined group of 6th & 7th grade girls and boys, ages 11-13.  Our 6th grade classes are split by gender, while our 7th grade classes are mixed.  We meet on an even/odd schedule which means that 2 groups meet on even-numbered calendar days and 2 meet on odd-numbered days.  Many of the students come from surrounding counties and may live an hour or more away from school.  
We are a small private school, located in rural Farmville, VA--where the 2016 Vice-Presidential Debate took place in October.  We are an hour SW of Richmond and 2 1/2 hours SW from Washington, DC.  We call it the Heart of Virginia, because we're in the very middle.",11,Intermediate,United States,VA,2016-11-07,0
7672,Ms. Kellam's 4th Grade Class,9585qu,116176,"",11,Beginner,United States,VA,2016-12-05,0
7655,"",nwbaro,115162,"",11,Intermediate,United States,KY,2016-11-07,0
7656,Troisième 4,gi6385,73154,"",20,Intermediate,France,Alsace-Champagne-Ardenne-Lorraine,2016-11-07,0
7666,"",y0ca5i,115162,"",11,Beginner,United States,KY,2016-12-05,0
7657,Troisième 3,75nr2m,73154,"",20,Intermediate,France,Alsace-Champagne-Ardenne-Lorraine,2016-11-07,0
7667,"TCS Social Studies Course ""Through My Eyes around the World""",x857d0,116034,"The Cottage School is a creative, environmentally-friendly, performing arts and typically fun learning environment school located in Nairobi, Kenya. It began as a home school and is now growing into a recognized institution in Kenya. Accepting children from all faiths and non-faiths, our school builds confidence and prepares students for the future. Our kids can't wait to meet their new pen pals. Here we go!",15,Intermediate,Kenya,Nairobi County,2016-11-07,0
7668,"",pk9q87,116108,"",20,Intermediate,United States,WA,2016-11-07,0
7664,Thoreau Park Elementary,d8ck2i,116025,"",11,Intermediate,United States,OH,2016-11-07,0
7663,Renwood Elementary,zaoq1f,116025,"",11,Intermediate,United States,OH,2016-11-07,0
7679,"",mguybw,116242,"",11,Beginner,United States,PA,2016-12-05,0
2809,Yaşamkent Seviye PenPal Club,rFo9FE,33998,"",11,Beginner,Turkey,Ankara,2016-11-07,0
7670,Ventana,feaizr,116172,"",11,Intermediate,United States,AZ,2017-01-23,0
7671,"",v9f726,116176,"",11,Intermediate,United States,VA,2016-11-07,0
7674,"",50bmdw,116185,"",14,Intermediate,Taiwan,Taoyuan City,2016-11-07,0
7673,Witt678,u5b80j,116178,Middle School Language Arts/RTI,12,Intermediate,United States,WI,2016-11-07,0
7680,Mrs. Myers Class,oeaj46,116242,"",11,Beginner,United States,PA,2016-12-05,0
7676,Wells 9H Language Arts,m06y2u,115710,"",11,Intermediate,Thailand,"",2016-11-07,0
7677,Learn by Media,r0dkkr,116202,I have class of primary students from 1st to 5th,15,Intermediate,India,DL,2016-11-07,0
7678,Robinson class,npe8bv,116208,We are a class of fifth graders,20,Intermediate,United States,AZ,2016-11-21,0
8355,Sutton School,i74owx,123719,Class of 10 grade 6 students. 3 girls and 7 boys in eastern townships area of Quebec.,11,Intermediate,Canada,QC,2017-01-09,0
7740,"",d0b4xa,29434,"",15,Intermediate,United States,FL,2017-01-09,0
7694,Communications,k5ygkn,111751,7/8th Grade,11,Intermediate,United States,SC,2016-11-07,0
7700,SAPA SCHOLARS,oprjif,92603,A wonderful group of excited learners!,11,Intermediate,United States,GA,2016-11-07,0
7711,2nd Period 2016-17,jzs2ro,17957,"",11,Intermediate,United States,SD,2016-11-07,0
7687,3rd Grade Green Fields School,lkywtz,116354,"",11,Intermediate,United States,AZ,2016-11-07,0
7701,1st Period,1il9gq,86942,Social Studies,14,Intermediate,United States,SC,2016-12-05,25
7689,Mrs. Scarlett's 5th Grade,cs8eit,113026,"",11,Intermediate,United States,NV,2016-11-07,0
7690,English 3 (fall 2016),mccdoh,116361,"We are a high school English class located in western North Carolina. Currently, we are studying American literature, and connecting text to real world issues that matter to individuals.",14,Intermediate,United States,NC,2016-11-07,0
7702,"",459ufn,92574,"",14,Intermediate,United States,NJ,2016-11-07,0
7691,English 3 (fall 2016),3y2fyi,116361,"We are a class of juniors who are studying American literature in western North Carolina. Currently, we are exploring how literature connects to the narratives of everyday people, and how writing empowers all individuals.",14,Intermediate,United States,NC,2016-11-07,0
7712,4th Period 2016-17,qhd5zm,17957,"",11,Intermediate,United States,SD,2016-11-07,0
7703,World Cultures Marking Period 2,wr0ymj,92574,A World Cultures class that meets twice a week for 2 1/2 months.,15,Advanced,United States,NJ,2016-11-07,0
